station_code,lowest_name
46150360,우산리
46150360,덕산리
46150360,봉산리
46150360,이읍리
46150360,장안리
46150360,구룡리
46150360,대흥리
46150370,외서면
46150370,신덕리
46150370,쌍율리
46150370,금성리
46150370,월암리
46150370,도신리
46150370,반용리
46150370,화전리
46150370,장산리
46150380,낙안면
46150380,동내리
46150380,남내리
46150380,서내리
46150380,성북리
46150380,상송리
46150380,하송리
46150380,검암리
46150380,옥산리
46150380,평촌리
46150380,교촌리
46150380,신기리
46150380,이곡리
46150380,용능리
46150380,내운리
46150380,창녕리
46150380,금산리
46150380,평사리
46150380,목촌리
46150380,석흥리
46150390,별량면
46150390,봉림리
46150390,운천리
46150390,송학리
46150390,덕정리
46150390,우산리
46150390,쌍림리
46150390,학산리
46150390,대곡리
46150390,무풍리
46150390,마산리
46150390,동송리
46150390,원창리
46150390,두고리
46150390,구룡리
46150390,송기리
46150390,죽산리
46150390,금치리
46150390,대룡리
46150400,상사면
46150400,흘산리
46150400,응령리
46150400,용계리
46150400,도월리
46150400,봉래리
46150400,쌍지리
46150400,초곡리
46150400,용암리
46150400,비촌리
46150400,오곡리
46150400,마륜리
46170000,나주시
46170101,토계동
46170102,송월동
46170103,안창동
46170104,삼영동
46170105,교동
46170106,서내동
46170107,산정동
46170108,경현동
46170109,보산동
46170110,금계동
46170111,금성동
46170112,남내동
46170113,과원동
46170114,성북동
46170115,중앙동
46170116,대호동
46170117,송촌동
46170118,석현동
46170119,청동
46170120,남외동
46170121,죽림동
46170122,삼도동
46170123,영산동
46170124,용산동
46170125,관정동
46170126,평산동
46170127,부덕동
46170128,이창동
46170129,대기동
46170130,운곡동
46170131,동수동
46170132,오량동
46170133,진포동
46170134,빛가람동
46170250,남평읍
46170250,남평리
46170250,대교리
46170250,동사리
46170250,교촌리
46170250,교원리
46170250,서산리
46170250,오계리
46170250,상곡리
46170250,우산리
46170250,남석리
46170250,풍림리
46170250,노동리
46170250,광촌리
46170250,수원리
46170250,광이리
46170250,평산리
46170310,세지면
46170310,오봉리
46170310,대산리
46170310,내정리
46170310,동곡리
46170310,죽동리
46170310,송제리
46170310,교산리
46170310,벽산리
46170310,성산리
46170320,왕곡면
46170320,덕산리
46170320,본양리
46170320,옥곡리
46170320,송죽리
46170320,신포리
46170320,월천리
46170320,화정리
46170320,행전리
46170320,신원리
46170320,신가리
46170320,양산리
46170320,장산리
46170330,반남면
46170330,흥덕리
46170330,석천리
46170330,덕산리
46170330,신촌리
46170330,대안리
46170330,청송리
46170330,성계리
46170340,공산면
46170340,금곡리
46170340,남창리
46170340,백사리
46170340,신곡리
46170340,중포리
46170340,가송리
46170340,동촌리
46170340,화성리
46170340,상방리
46170340,복용리
46170350,동강면
46170350,인동리
46170350,월양리
46170350,진천리
46170350,대전리
46170350,장동리
46170350,옥정리
46170350,곡천리
46170350,대지리
46170350,월송리
46170350,양지리
46170350,운산리
46170360,다시면
46170360,영동리
46170360,월태리
46170360,가운리
46170360,복암리
46170360,가흥리
46170360,신석리
46170360,죽산리
46170360,문동리
46170360,동당리
46170360,송촌리
46170360,동곡리
46170360,청정리
46170360,운봉리
46170360,신광리
46170360,회진리
46170370,문평면
46170370,안곡리
46170370,송산리
46170370,북동리
46170370,동원리
46170370,대도리
46170370,계로리
46170370,학교리
46170370,국동리
46170370,옥당리
46170370,산호리
46170370,학동리
46170370,오룡리
46170380,노안면
46170380,금동리
46170380,장동리
46170380,학산리
46170380,도산리
46170380,유곡리
46170380,계림리
46170380,안산리
46170380,용산리
46170380,구정리
46170380,영평리
46170380,금안리
46170380,오정리
46170380,양천리
46170390,금천면
46170390,오강리
46170390,고동리
46170390,광암리
46170390,신천리
46170390,죽촌리
46170390,월산리
46170390,동악리
46170390,석전리
46170390,촌곡리
46170390,신가리
46170390,원곡리
46170400,산포면
46170400,매성리
46170400,신도리
46170400,송림리
46170400,화지리
46170400,산제리
46170400,등수리
46170400,등정리
46170400,내기리
46170400,덕례리
46170420,다도면
46170420,판촌리
46170420,송학리
46170420,풍산리
46170420,덕동리
46170420,궁원리
46170420,신동리
46170420,방산리
46170420,마산리
46170420,암정리
46170420,덕림리
46170420,도동리
46170430,봉황면
46170430,죽석리
46170430,철천리
46170430,각동리
46170430,송현리
46170430,장성리
46170430,유곡리
46170430,옥산리
46170430,용전리
46170430,와우리
46170430,황용리
46170430,신동리
46170430,욱곡리
46170430,오림리
46170430,덕림리
46170430,운곡리
46170430,용곡리
46170430,만봉리
46170430,덕곡리
46230000,광양시
46230101,황금동
46230102,황길동
46230103,도이동
46230104,성황동
46230105,중군동
46230106,중동
46230107,마동
46230108,광영동
46230109,태인동
46230110,금호동
46230250,광양읍
46230250,우산리
46230250,구산리
46230250,칠성리
46230250,읍내리
46230250,목성리
46230250,초남리
46230250,익신리
46230250,사곡리
46230250,죽림리
46230250,용강리
46230250,인동리
46230250,인서리
46230250,도월리
46230250,세풍리
46230250,덕례리
46230310,봉강면
46230310,석사리
46230310,지곡리
46230310,봉당리
46230310,부저리
46230310,구서리
46230310,조령리
46230310,신룡리
46230320,옥룡면
46230320,산남리
46230320,운평리
46230320,추산리
46230320,동곡리
46230320,죽천리
46230320,용곡리
46230320,율천리
46230320,운곡리
46230330,옥곡면
46230330,원월리
46230330,대죽리
46230330,묵백리
46230330,신금리
46230330,장동리
46230330,선유리
46230330,수평리
46230340,진상면
46230340,금이리
46230340,섬거리
46230340,비평리
46230340,황죽리
46230340,어치리
46230340,지원리
46230340,청암리
46230350,진월면
46230350,망덕리
46230350,차사리
46230350,마룡리
46230350,선소리
46230350,신아리
46230350,오사리
46230350,신구리
46230350,송금리
46230350,월길리
46230350,진정리
46230360,다압면
46230360,신원리
46230360,도사리
46230360,고사리
46230360,금천리
46230360,하천리
46710000,담양군
46710250,담양읍
46710250,담주리
46710250,천변리
46710250,지침리
46710250,객사리
46710250,백동리
46710250,남산리
46710250,향교리
46710250,만성리
46710250,양각리
46710250,강쟁리
46710250,반룡리
46710250,오계리
46710250,학동리
46710250,금월리
46710250,삼만리
46710250,운교리
46710250,삼다리
46710250,가산리
46710250,담빛리
46710310,봉산면
46710310,대추리
46710310,제월리
46710310,신학리
46710310,기곡리
46710310,연동리
46710310,유산리
46710310,양지리
46710310,와우리
46710310,삼지리
46710320,고서면
46710320,교산리
46710320,고읍리
46710320,분향리
46710320,금현리
46710320,성월리
46710320,보촌리
46710320,주산리
46710320,원강리
46710320,동운리
46710320,산덕리
46710335,가사문학면
46710335,학선리
46710335,지곡리
46710335,연천리
46710335,정곡리
46710335,경상리
46710335,무동리
46710335,만월리
46710335,구산리
46710335,인암리
46710335,가암리
46710335,풍암리
46710340,창평면
46710340,창평리
46710340,삼천리
46710340,용수리
46710340,유천리
46710340,오강리
46710340,의항리
46710340,일산리
46710340,장화리
46710340,유곡리
46710340,해곡리
46710340,광덕리
46710340,외동리
46710350,대덕면
46710350,매산리
46710350,장산리
46710350,비차리
46710350,금산리
46710350,성곡리
46710350,문학리
46710350,운암리
46710350,용대리
46710350,갈전리
46710350,운산리
46710350,입석리
46710360,무정면
46710360,봉안리
46710360,오룡리
46710360,오봉리
46710360,영천리
46710360,성도리
46710360,동산리
46710360,안평리
46710360,덕곡리
46710360,서흥리
46710360,정석리
46710360,평지리
46710360,동강리
46710360,오례리
46710370,금성면
46710370,원천리
46710370,석현리
46710370,대성리
46710370,원율리
46710370,금성리
46710370,덕성리
46710370,봉서리
46710370,대곡리
46710370,외추리
46710370,봉황리
46710380,용면
46710380,두장리
46710380,통천리
46710380,추성리
46710380,쌍태리
46710380,도림리
46710380,월계리
46710380,용연리
46710380,용치리
46710390,월산면
46710390,월산리
46710390,월평리
46710390,중월리
46710390,용흥리
46710390,용암리
46710390,신계리
46710390,광암리
46710390,오성리
46710390,월계리
46710390,화방리
46710400,수북면
46710400,나산리
46710400,개동리
46710400,정중리
46710400,황금리
46710400,고성리
46710400,오정리
46710400,대방리
46710400,궁산리
46710400,두정리
46710400,주평리
46710400,풍수리
46710400,남산리
46710400,대흥리
46710400,수북리
46710400,담빛리
46710410,대전면
46710410,대치리
46710410,평장리
46710410,서옥리
46710410,중옥리
46710410,응용리
46710410,태목리
46710410,강의리
46710410,월본리
46710410,병풍리
46710410,행성리
46710410,성산리
46710410,갑향리
46720000,곡성군
46720250,곡성읍
46720250,읍내리
46720250,학정리
46720250,교촌리
46720250,죽동리
46720250,신월리
46720250,월봉리
46720250,구원리
46720250,서계리
46720250,대평리
46720250,신리
46720250,동산리
46720250,장선리
46720250,신기리
46720250,묘천리
46720310,오곡면
46720310,오지리
46720310,덕산리
46720310,침곡리
46720310,송정리
46720310,봉조리
46720310,압록리
46720310,명산리
46720310,승법리
46720310,구성리
46720310,미산리
46720320,삼기면
46720320,원등리
46720320,월경리
46720320,괴소리
46720320,의암리
46720320,금반리
46720320,청계리
46720320,농소리
46720320,노동리
46720320,수산리
46720320,근촌리
46720320,경악리
46720320,금계리
46720330,석곡면
46720330,석곡리
46720330,능파리
46720330,덕흥리
46720330,당월리
46720330,방송리
46720330,연반리
46720330,죽산리
46720330,온수리
46720330,염곡리
46720330,유정리
46720330,구봉리
46720330,봉전리
46720340,목사동면
46720340,평리
46720340,동암리
46720340,구룡리
46720340,용사리
46720340,수곡리
46720340,범계리
46720340,공북리
46720340,대곡리
46720340,신기리
46720340,죽정리
46720340,용봉리
46720340,신전리
46720350,죽곡면
46720350,태평리
46720350,화양리
46720350,봉정리
46720350,신풍리
46720350,연화리
46720350,삼태리
46720350,당동리
46720350,남양리
46720350,유봉리
46720350,동계리
46720350,원달리
46720350,고치리
46720350,용정리
46720350,하한리
46720360,고달면
46720360,목동리
46720360,뇌죽리
46720360,대사리
46720360,백곡리
46720360,고달리
46720360,호곡리
46720360,두가리
46720370,옥과면
46720370,옥과리
46720370,죽림리
46720370,리문리
46720370,설옥리
46720370,율사리
46720370,무창리
46720370,주산리
46720370,수리
46720370,소룡리
46720370,합강리
46720370,황산리
46720380,입면
46720380,매월리
46720380,흑석리
46720380,대장리
46720380,약천리
46720380,만수리
46720380,금산리
46720380,서봉리
46720380,제월리
46720380,창정리
46720380,입석리
46720380,삼오리
46720380,송전리
46720390,겸면
46720390,현정리
46720390,가정리
46720390,평장리
46720390,마전리
46720390,산정리
46720390,상덕리
46720390,괴정리
46720390,대명리
46720390,송강리
46720390,운교리
46720390,칠봉리
46720390,남양리
46720400,오산면
46720400,봉동리
46720400,율천리
46720400,단사리
46720400,조양리
46720400,선세리
46720400,가곡리
46720400,청단리
46720400,연화리
46720400,운곡리
46730000,구례군
46730250,구례읍
46730250,봉동리
46730250,봉남리
46730250,백련리
46730250,산성리
46730250,신월리
46730250,봉서리
46730250,원방리
46730250,논곡리
46730250,계산리
46730250,봉북리
46730310,문척면
46730310,월전리
46730310,죽마리
46730310,금정리
46730310,중산리
46730320,간전면
46730320,간문리
46730320,수평리
46730320,흥대리
46730320,중대리
46730320,운천리
46730320,금산리
46730320,양천리
46730320,삼산리
46730320,효곡리
46730330,토지면
46730330,구산리
46730330,파도리
46730330,외곡리
46730330,용두리
46730330,오미리
46730330,송정리
46730330,내동리
46730330,내서리
46730330,문수리
46730330,금내리
46730340,마산면
46730340,마산리
46730340,광평리
46730340,사도리
46730340,황전리
46730340,갑산리
46730340,냉천리
46730350,광의면
46730350,연파리
46730350,방광리
46730350,대산리
46730350,지천리
46730350,수월리
46730350,대전리
46730350,온당리
46730350,구만리
46730360,용방면
46730360,용정리
46730360,신지리
46730360,사림리
46730360,용강리
46730360,중방리
46730360,신도리
46730360,죽정리
46730370,산동면
46730370,원촌리
46730370,원달리
46730370,시상리
46730370,외산리
46730370,대평리
46730370,좌사리
46730370,이평리
46730370,신학리
46730370,내산리
46730370,관산리
46730370,수기리
46730370,계천리
46730370,둔사리
46730370,위안리
46730370,탑정리
46770000,고흥군
46770250,고흥읍
46770250,고소리
46770250,호동리
46770250,성촌리
46770250,등암리
46770250,호형리
46770250,남계리
46770250,옥하리
46770250,서문리
46770250,행정리
46770253,도양읍
46770253,장계리
46770253,관리
46770253,용정리
46770253,봉암리
46770253,득량리
46770253,소록리
46770253,시산리
46770310,풍양면
46770310,상림리
46770310,야막리
46770310,보천리
46770310,당두리
46770310,고옥리
46770310,한동리
46770310,안동리
46770310,매곡리
46770310,풍남리
46770310,송정리
46770310,율치리
46770310,봉양리
46770320,도덕면
46770320,도덕리
46770320,신양리
46770320,가야리
46770320,봉덕리
46770320,오마리
46770320,용동리
46770330,금산면
46770330,대흥리
46770330,어전리
46770330,신전리
46770330,신촌리
46770330,석정리
46770330,신평리
46770330,오천리
46770340,도화면
46770340,가화리
46770340,구암리
46770340,사덕리
46770340,덕중리
46770340,봉산리
46770340,당오리
46770340,신호리
46770340,봉룡리
46770340,지죽리
46770340,발포리
46770350,포두면
46770350,남성리
46770350,옥강리
46770350,차동리
46770350,세동리
46770350,길두리
46770350,상대리
46770350,봉림리
46770350,장수리
46770350,상포리
46770350,남촌리
46770350,송산리
46770350,오취리
46770360,봉래면
46770360,외초리
46770360,예내리
46770360,신금리
46770360,사양리
46770370,점암면
46770370,천학리
46770370,장남리
46770370,강산리
46770370,여호리
46770370,화계리
46770370,성기리
46770370,모룡리
46770370,대룡리
46770370,사정리
46770370,연봉리
46770370,신안리
46770380,과역면
46770380,신곡리
46770380,백일리
46770380,연등리
46770380,호덕리
46770380,석봉리
46770380,과역리
46770380,노일리
46770380,도천리
46770390,남양면
46770390,장담리
46770390,신흥리
46770390,대곡리
46770390,남양리
46770390,중산리
46770390,월정리
46770390,망주리
46770390,침교리
46770400,동강면
46770400,유둔리
46770400,마륜리
46770400,대강리
46770400,매곡리
46770400,한천리
46770400,오월리
46770400,청송리
46770400,죽암리
46770400,장덕리
46770400,노동리
46770410,대서면
46770410,금마리
46770410,남정리
46770410,안남리
46770410,화산리
46770410,송림리
46770410,송강리
46770410,상남리
46770420,두원면
46770420,학곡리
46770420,관덕리
46770420,풍류리
46770420,대금리
46770420,용당리
46770420,대전리
46770420,예회리
46770420,성두리
46770420,영오리
46770420,용산리
46770420,신송리
46770420,용반리
46770420,운대리
46770440,영남면
46770440,양사리
46770440,금사리
46770440,남열리
46770440,우천리
46770450,동일면
46770450,봉영리
46770450,백양리
46770450,덕흥리
46780000,보성군
46780250,보성읍
46780250,보성리
46780250,우산리
46780250,옥평리
46780250,봉산리
46780250,쾌상리
46780250,옥암리
46780250,대야리
46780250,원봉리
46780250,주봉리
46780250,용문리
46780253,벌교읍
46780253,벌교리
46780253,전동리
46780253,지동리
46780253,고읍리
46780253,낙성리
46780253,추동리
46780253,징광리
46780253,칠동리
46780253,척령리
46780253,마동리
46780253,장좌리
46780253,영등리
46780253,장암리
46780253,대포리
46780253,연산리
46780253,봉림리
46780253,회정리
46780253,장양리
46780253,호동리
46780253,장도리
46780253,옥전리
46780310,노동면
46780310,광곡리
46780310,대련리
46780310,감정리
46780310,금호리
46780310,옥마리
46780310,용호리
46780310,거석리
46780310,신천리
46780310,학동리
46780310,명봉리
46780320,미력면
46780320,도개리
46780320,미력리
46780320,화방리
46780320,용정리
46780320,덕림리
46780320,반룡리
46780320,초당리
46780330,겸백면
46780330,석호리
46780330,운림리
46780330,은덕리
46780330,평호리
46780330,도안리
46780330,용산리
46780330,남양리
46780330,사곡리
46780330,수남리
46780340,율어면
46780340,율어리
46780340,금천리
46780340,선암리
46780340,문양리
46780340,칠음리
46780340,고죽리
46780340,이동리
46780340,유신리
46780340,장동리
46780350,복내면
46780350,복내리
46780350,반석리
46780350,용동리
46780350,진봉리
46780350,봉천리
46780350,일봉리
46780350,시천리
46780350,용전리
46780350,유정리
46780350,계산리
46780350,장천리
46780350,동교리
46780360,문덕면
46780360,운곡리
46780360,용암리
46780360,덕치리
46780360,죽산리
46780360,봉갑리
46780360,봉정리
46780360,양동리
46780360,귀산리
46780360,동산리
46780370,조성면
46780370,조성리
46780370,매현리
46780370,은곡리
46780370,신월리
46780370,귀산리
46780370,축내리
46780370,대곡리
46780370,우천리
46780370,봉능리
46780370,덕산리
46780370,동촌리
46780370,용전리
46780380,득량면
46780380,삼정리
46780380,송곡리
46780380,예당리
46780380,오봉리
46780380,해평리
46780380,비봉리
46780380,도촌리
46780380,마천리
46780380,정흥리
46780390,회천면
46780390,율포리
46780390,벽교리
46780390,전일리
46780390,봉강리
46780390,회령리
46780390,영천리
46780390,동율리
46780390,군농리
46780390,화죽리
46780390,천포리
46780390,서당리
46780390,객산리
46780400,웅치면
46780400,중산리
46780400,강산리
46780400,대산리
46780400,용반리
46780400,봉산리
46780400,유산리
46790000,화순군
46790250,화순읍
46790250,교리
46790250,향청리
46790250,만연리
46790250,신기리
46790250,훈리
46790250,동구리
46790250,유천리
46790250,일심리
46790250,다지리
46790250,광덕리
46790250,삼천리
46790250,이십곡리
46790250,대리
46790250,강정리
46790250,벽라리
46790250,감도리
46790250,계소리
46790250,도웅리
46790250,세량리
46790250,연양리
46790250,내평리
46790250,서태리
46790250,앵남리
46790250,수만리
46790250,주도리
46790310,한천면
46790310,모산리
46790310,금전리
46790310,한계리
46790310,정리
46790310,가암리
46790310,오음리
46790310,반곡리
46790310,평리
46790310,정우리
46790310,동가리
46790310,고시리
46790320,춘양면
46790320,석정리
46790320,화림리
46790320,대신리
46790320,회송리
46790320,양곡리
46790320,용곡리
46790320,월평리
46790320,가동리
46790320,변천리
46790320,산간리
46790320,가봉리
46790320,용두리
46790320,우봉리
46790320,부곡리
46790330,청풍면
46790330,풍암리
46790330,한지리
46790330,어리
46790330,세청리
46790330,대비리
46790330,백운리
46790330,청용리
46790330,이만리
46790330,신석리
46790330,신리
46790330,차리
46790340,이양면
46790340,금능리
46790340,강성리
46790340,용반리
46790340,장치리
46790340,묵곡리
46790340,옥리
46790340,품평리
46790340,오류리
46790340,이양리
46790340,율계리
46790340,송정리
46790340,초방리
46790340,매정리
46790340,연화리
46790340,구례리
46790340,쌍봉리
46790340,증리
46790350,능주면
46790350,남정리
46790350,정남리
46790350,석고리
46790350,잠정리
46790350,내리
46790350,관영리
46790350,천덕리
46790350,만인리
46790350,광사리
46790350,백암리
46790350,만수리
46790350,원지리
46790360,도곡면
46790360,대곡리
46790360,효산리
46790360,월곡리
46790360,쌍옥리
46790360,평리
46790360,덕곡리
46790360,신성리
46790360,천암리
46790360,신덕리
46790360,미곡리
46790360,죽청리
46790360,원화리
46790370,도암면
46790370,운월리
46790370,도장리
46790370,벽지리
46790370,정천리
46790370,원천리
46790370,천태리
46790370,지월리
46790370,등광리
46790370,대초리
46790370,용강리
46790370,호암리
46790370,우치리
46790370,봉하리
46790370,왕정리
46790370,행산리
46790380,이서면
46790380,서리
46790380,월산리
46790380,보산리
46790380,장학리
46790380,창랑리
46790380,도석리
46790380,야사리
46790380,보월리
46790380,인계리
46790380,영평리
46790380,안심리
46790380,갈두리
46790395,백아면
46790395,임곡리
46790395,옥리
46790395,서유리
46790395,맹리
46790395,남치리
46790395,원리
46790395,송단리
46790395,방리
46790395,노기리
46790395,이천리
46790395,길성리
46790395,와천리
46790395,다곡리
46790395,수리
46790395,노치리
46790395,용곡리
46790400,동복면
46790400,독상리
46790400,칠정리
46790400,천변리
46790400,유천리
46790400,신율리
46790400,가수리
46790400,안성리
46790400,연월리
46790400,읍애리
46790400,연둔리
46790400,구암리
46790400,한천리
46790415,사평면
46790415,사평리
46790415,대곡리
46790415,검산리
46790415,운산리
46790415,원리
46790415,벽송리
46790415,장전리
46790415,절산리
46790415,사수리
46790415,주산리
46790415,복교리
46790415,남계리
46790415,유마리
46790415,다산리
46790415,용리
46790415,내리
46790420,동면
46790420,백용리
46790420,언도리
46790420,서성리
46790420,국동리
46790420,청궁리
46790420,마산리
46790420,무포리
46790420,경치리
46790420,복암리
46790420,오동리
46790420,천덕리
46790420,장동리
46790420,운농리
46790420,옥호리
46790420,대포리
46800000,장흥군
46800250,장흥읍
46800250,동동리
46800250,남동리
46800250,기양리
46800250,예양리
46800250,남외리
46800250,교촌리
46800250,충열리
46800250,순지리
46800250,성불리
46800250,사안리
46800250,영전리
46800250,송암리
46800250,평장리
46800250,덕제리
46800250,평화리
46800250,건산리
46800250,향양리
46800250,삼산리
46800250,금산리
46800250,해당리
46800250,상리
46800250,축내리
46800250,관덕리
46800250,원도리
46800250,행원리
46800250,연산리
46800250,우산리
46800253,관산읍
46800253,남송리
46800253,성산리
46800253,부평리
46800253,농안리
46800253,용전리
46800253,옥당리
46800253,죽교리
46800253,방촌리
46800253,송촌리
46800253,지정리
46800253,신동리
46800253,삼산리
46800253,외동리
46800253,하발리
46800253,죽청리
46800253,고마리
46800256,대덕읍
46800256,연지리
46800256,연정리
46800256,신월리
46800256,도청리
46800256,잠두리
46800256,신리
46800256,분토리
46800256,옹암리
46800256,가학리
46800310,용산면
46800310,어산리
46800310,운주리
46800310,접정리
46800310,월송리
46800310,녹원리
46800310,관지리
46800310,상금리
46800310,인암리
46800310,모산리
46800310,계산리
46800310,덕암리
46800310,풍길리
46800310,상발리
46800310,금곡리
46800320,안양면
46800320,기산리
46800320,비동리
46800320,당암리
46800320,운흥리
46800320,수양리
46800320,모령리
46800320,지천리
46800320,학송리
46800320,신촌리
46800320,수락리
46800320,수문리
46800320,사촌리
46800320,해창리
46800330,장동면
46800330,봉동리
46800330,조양리
46800330,배산리
46800330,반산리
46800330,북교리
46800330,만년리
46800330,하산리
46800330,용곡리
46800340,장평면
46800340,용강리
46800340,등촌리
46800340,양촌리
46800340,축내리
46800340,제산리
46800340,봉림리
46800340,우산리
46800340,병동리
46800340,청용리
46800340,기동리
46800340,선정리
46800340,녹양리
46800340,임리
46800340,내동리
46800340,어곡리
46800340,복흥리
46800340,진산리
46800340,두봉리
46800340,광평리
46800350,유치면
46800350,대리
46800350,오복리
46800350,신월리
46800350,단산리
46800350,늑용리
46800350,송정리
46800350,신풍리
46800350,조양리
46800350,반월리
46800350,관동리
46800350,용문리
46800350,봉덕리
46800350,대천리
46800350,운월리
46800350,덕산리
46800350,원등리
46800360,부산면
46800360,내안리
46800360,구룡리
46800360,유량리
46800360,지천리
46800360,용반리
46800360,금자리
46800360,호계리
46800360,기동리
46800360,부춘리
46800370,회진면
46800370,진목리
46800370,회진리
46800370,덕산리
46800370,신상리
46800370,대리
46810000,강진군
46810250,강진읍
46810250,동성리
46810250,남성리
46810250,서성리
46810250,교촌리
46810250,목리
46810250,평동리
46810250,남포리
46810250,학명리
46810250,영파리
46810250,임천리
46810250,덕남리
46810250,송전리
46810250,송덕리
46810250,춘전리
46810250,서산리
46810310,군동면
46810310,파산리
46810310,호계리
46810310,라천리
46810310,금강리
46810310,화산리
46810310,용소리
46810310,풍동리
46810310,장산리
46810310,덕천리
46810310,석교리
46810310,쌍덕리
46810310,금사리
46810310,삼신리
46810320,칠량면
46810320,송로리
46810320,동백리
46810320,영동리
46810320,현평리
46810320,봉황리
46810320,영복리
46810320,송정리
46810320,삼흥리
46810320,단월리
46810320,명주리
46810320,흥학리
46810320,장계리
46810330,대구면
46810330,수동리
46810330,사당리
46810330,용운리
46810330,계율리
46810330,구수리
46810330,저두리
46810340,도암면
46810340,덕서리
46810340,계라리
46810340,지석리
46810340,강정리
46810340,덕년리
46810340,만덕리
46810340,학장리
46810340,신기리
46810340,용흥리
46810340,항촌리
46810340,석문리
46810340,봉황리
46810350,신전면
46810350,수양리
46810350,용월리
46810350,벌정리
46810350,사초리
46810350,송천리
46810350,용화리
46810350,영관리
46810360,성전면
46810360,월남리
46810360,월하리
46810360,송월리
46810360,월평리
46810360,영풍리
46810360,명산리
46810360,수양리
46810360,성전리
46810360,도림리
46810360,금당리
46810360,송학리
46810370,작천면
46810370,군자리
46810370,용상리
46810370,삼열리
46810370,내기리
46810370,토마리
46810370,이남리
46810370,야흥리
46810370,삼당리
46810370,평기리
46810370,현산리
46810370,갈동리
46810370,평리
46810380,병영면
46810380,상낙리
46810380,지로리
46810380,박동리
46810380,성동리
46810380,삼인리
46810380,성남리
46810380,한학리
46810380,상고리
46810380,중고리
46810380,하고리
46810380,도룡리
46810380,삭양리
46810390,옴천면
46810390,봉림리
46810390,황막리
46810390,영산리
46810390,월곡리
46810390,기좌리
46810390,개산리
46810390,정정리
46810400,마량면
46810400,영동리
46810400,상흥리
46810400,원포리
46810400,마량리
46810400,수인리
46820000,해남군
46820250,해남읍
46820250,해리
46820250,평동리
46820250,읍내리
46820250,고도리
46820250,남외리
46820250,성내리
46820250,수성리
46820250,신안리
46820250,연동리
46820250,안동리
46820250,백야리
46820250,내사리
46820250,남동리
46820250,남천리
46820250,용정리
46820250,구교리
46820250,복평리
46820250,부호리
46820310,삼산면
46820310,신흥리
46820310,창리
46820310,송정리
46820310,봉학리
46820310,원진리
46820310,충리
46820310,구림리
46820310,평활리
46820310,상가리
46820320,화산면
46820320,해창리
46820320,금풍리
46820320,연곡리
46820320,율동리
46820320,가좌리
46820320,관동리
46820320,월호리
46820320,연정리
46820320,방축리
46820320,부길리
46820320,송산리
46820320,석호리
46820320,안호리
46820320,평호리
46820320,삼마리
46820330,현산면
46820330,만안리
46820330,구시리
46820330,고현리
46820330,덕흥리
46820330,일평리
46820330,읍호리
46820330,백포리
46820330,초호리
46820330,황산리
46820330,구산리
46820330,조산리
46820330,월송리
46820340,송지면
46820340,금강리
46820340,군곡리
46820340,가차리
46820340,학가리
46820340,우근리
46820340,미야리
46820340,산정리
46820340,어란리
46820340,소죽리
46820340,송호리
46820340,통호리
46820340,마봉리
46820340,해원리
46820340,서정리
46820350,북평면
46820350,남창리
46820350,이진리
46820350,서홍리
46820350,평암리
46820350,영전리
46820350,오산리
46820350,동해리
46820350,와룡리
46820360,북일면
46820360,만수리
46820360,금당리
46820360,신월리
46820360,흥촌리
46820360,운전리
46820360,용일리
46820360,방산리
46820360,내동리
46820370,옥천면
46820370,영춘리
46820370,영신리
46820370,신계리
46820370,신죽리
46820370,팔산리
46820370,월평리
46820370,용산리
46820370,성산리
46820370,흑천리
46820370,청신리
46820370,대산리
46820370,백호리
46820370,송산리
46820370,용동리
46820380,계곡면
46820380,성진리
46820380,법곡리
46820380,강절리
46820380,당산리
46820380,장소리
46820380,선진리
46820380,반계리
46820380,방춘리
46820380,덕정리
46820380,여수리
46820380,사정리
46820380,가학리
46820380,잠두리
46820380,신평리
46820380,황죽리
46820390,마산면
46820390,화내리
46820390,장촌리
46820390,맹진리
46820390,송석리
46820390,외호리
46820390,산막리
46820390,노하리
46820390,연구리
46820390,학의리
46820390,용전리
46820390,상등리
46820400,황산면
46820400,일신리
46820400,원호리
46820400,연호리
46820400,송호리
46820400,우항리
46820400,호동리
46820400,한자리
46820400,남리리
46820400,연당리
46820400,외입리
46820400,부곡리
46820400,관춘리
46820400,옥동리
46820410,산이면
46820410,노송리
46820410,금송리
46820410,덕호리
46820410,예정리
46820410,송천리
46820410,초송리
46820410,진산리
46820410,대진리
46820410,덕송리
46820410,구성리
46820410,상공리
46820410,부동리
46820410,금호리
46820420,문내면
46820420,용암리
46820420,석교리
46820420,동외리
46820420,선두리
46820420,학동리
46820420,서상리
46820420,예락리
46820420,난대리
46820420,충평리
46820420,무고리
46820420,고당리
46820420,고평리
46820430,화원면
46820430,청용리
46820430,금평리
46820430,신덕리
46820430,영호리
46820430,마산리
46820430,구림리
46820430,월호리
46820430,매월리
46820430,후산리
46820430,인지리
46820430,주광리
46820430,화봉리
46820430,산호리
46820430,장춘리
46820430,성산리
46820430,치하리
46830000,영암군
46830250,영암읍
46830250,회문리
46830250,교동리
46830250,서남리
46830250,동무리
46830250,남풍리
46830250,역리
46830250,춘양리
46830250,용흥리
46830250,개신리
46830250,망호리
46830250,송평리
46830250,대신리
46830250,장암리
46830250,농덕리
46830250,학송리
46830250,한대리
46830253,삼호읍
46830253,서창리
46830253,망산리
